日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20201030,9537,北陸瓦斯,市場第二部（内国株）,4050,電気・ガス業,11,電力・ガス,-,-
20201030,9539,京葉瓦斯,市場第二部（内国株）,4050,電気・ガス業,11,電力・ガス,-,-
20201030,9543,静岡ガス,市場第一部（内国株）,4050,電気・ガス業,11,電力・ガス,7,TOPIX Small 2
20201030,9551,メタウォーター,市場第一部（内国株）,4050,電気・ガス業,11,電力・ガス,6,TOPIX Small 1
20201030,9600,アイネット,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20201030,9601,松竹,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他,4,TOPIX Mid400
20201030,9602,東宝,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他,4,TOPIX Mid400
20201030,9603,エイチ・アイ・エス,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,6,TOPIX Small 1
20201030,9605,東映,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他,6,TOPIX Small 1
20201030,9610,ウィルソン・ラーニング ワールドワイド,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他,-,-
20201030,9612,ラックランド,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20201030,9613,エヌ・ティ・ティ・データ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他,4,TOPIX Mid400
20201030,9616,共立メンテナンス,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,6,TOPIX Small 1
20201030,9619,イチネンホールディングス,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20201030,9621,建設技術研究所,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20201030,9622,スペース,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20201030,9624,長大,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20201030,9625,セレスポ,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他,-,-
20201030,9627,アインホールディングス,市場第一部（内国株）,6100,小売業,14,小売,4,TOPIX Mid400
20201030,9628,燦ホールディングス,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20201030,9629,ピー・シー・エー,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20201030,9631,東急レクリエーション,市場第二部（内国株）,9050,サービス業,10,情報通信・サービスその他,-,-
20201030,9632,スバル興業,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20201030,9633,東京テアトル,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20201030,9635,武蔵野興業,市場第二部（内国株）,9050,サービス業,10,情報通信・サービスその他,-,-
20201030,9636,きんえい,市場第二部（内国株）,9050,サービス業,10,情報通信・サービスその他,-,-
20201030,9637,オーエス,市場第二部（内国株）,9050,サービス業,10,情報通信・サービスその他,-,-
20201030,9639,三協フロンテア,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他,-,-
20201030,9640,セゾン情報システムズ,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20201030,9641,サコス,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他,-,-
20201030,9644,タナベ経営,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20201030,9647,協和コンサルタンツ,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他,-,-
20201030,9651,日本プロセス,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20201030,9656,グリーンランドリゾート,市場第二部（内国株）,9050,サービス業,10,情報通信・サービスその他,-,-
20201030,9658,ビジネスブレイン太田昭和,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20201030,9661,歌舞伎座,市場第二部（内国株）,9050,サービス業,10,情報通信・サービスその他,-,-
20201030,9663,ナガワ,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20201030,9671,よみうりランド,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20201030,9672,東京都競馬,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,6,TOPIX Small 1
20201030,9675,常磐興産,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20201030,9678,カナモト,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,6,TOPIX Small 1
